season,week,method,celebrity_name,judge_total,bayes_vote_share,bayes_vote_share_sd,p_eliminated_mc,elim_after_week_true
21,1,percent,Andy Grammer,21.0,0.0806028544902801,0.0195713210850954,0.0,False
21,1,percent,Bindi Irwin,24.0,0.0923451781272888,0.0211676228791475,0.0,False
21,1,percent,Carlos PenaVega,23.0,0.0840353965759277,0.0187314935028553,0.0,False
21,1,percent,Chaka Khan,13.0,0.0537687987089157,0.012723809108138,0.5445,False
21,1,percent,Gary Busey,15.0,0.0674977377057075,0.0165485870093107,0.0625,False
21,1,percent,Hayes Grier,21.0,0.0698115304112434,0.0179140921682119,0.0,False
21,1,percent,Kim Zolciak-Biermann,12.0,0.0829306617379188,0.0196116454899311,0.063,False
21,1,percent,Nick Carter,24.0,0.0883015170693397,0.0218492969870567,0.0,False
21,1,percent,Paula Deen,15.0,0.0766057893633842,0.0180510692298412,0.031,False
21,1,percent,Tamar Braxton,23.0,0.0879372209310531,0.0225422177463769,0.0,False
21,1,percent,Victor Espinoza,15.0,0.050523854792118,0.0122367450967431,0.299,False
21,2,percent,Alek Skarlatos,22.5,0.098598912358284,0.0286254845559597,0.0,False
21,2,percent,Alexa PenaVega,23.0,0.1145425885915756,0.0317734777927398,0.0,False
21,2,percent,Andy Grammer,22.0,0.0906770825386047,0.026433914899826,0.0,False
21,2,percent,Bindi Irwin,24.0,0.1027977690100669,0.0305118523538112,0.0,False
21,2,percent,Carlos PenaVega,22.5,0.0998086184263229,0.0275504998862743,0.0,False
21,2,percent,Chaka Khan,15.0,0.0180786065757274,0.0052812173962593,0.941,True
21,2,percent,Gary Busey,16.5,0.0388306379318237,0.0126713486388325,0.0075,False
21,2,percent,Hayes Grier,22.5,0.068411149084568,0.0198238771408796,0.0,False
21,2,percent,Kim Zolciak-Biermann,18.5,0.0876004099845886,0.0258833169937133,0.0,False
21,2,percent,Nick Carter,22.5,0.1018798053264617,0.0325960218906402,0.0,False
21,2,percent,Paula Deen,18.5,0.063807338476181,0.0174094531685113,0.0,False
21,2,percent,Tamar Braxton,24.5,0.0982312113046646,0.0307300873100757,0.0,False
21,2,percent,Victor Espinoza,18.5,0.0167358573526144,0.0046780928969383,0.0515,True
21,3,percent,Alek Skarlatos,33.0,0.1327710002660751,0.0428107492625713,0.0,False
21,3,percent,Alexa PenaVega,36.0,0.117556482553482,0.0379174463450908,0.0,False
21,3,percent,Andy Grammer,29.0,0.1151433661580085,0.0352154336869716,0.0,False
21,3,percent,Bindi Irwin,32.0,0.1267625540494918,0.0355450399219989,0.0,False
21,3,percent,Carlos PenaVega,31.0,0.1230474263429641,0.0368282943964004,0.0,False
21,3,percent,Gary Busey,25.0,0.019412912428379,0.0068597393110394,0.7825,False
21,3,percent,Hayes Grier,30.0,0.060125458985567,0.0202228799462318,0.0015,False
21,3,percent,Nick Carter,36.0,0.1278555244207382,0.0439383871853351,0.0,False
21,3,percent,Paula Deen,20.0,0.0532958842813968,0.0202925764024257,0.216,False
21,3,percent,Tamar Braxton,33.0,0.1240294650197029,0.0364507585763931,0.0,False
21,4,percent,Alek Skarlatos,24.0,0.1460780352354049,0.0413548536598682,0.0,False
21,4,percent,Alexa PenaVega,21.0,0.1417020559310913,0.0321633070707321,0.0,False
21,4,percent,Andy Grammer,23.0,0.099849097430706,0.027420088648796,0.0,False
21,4,percent,Bindi Irwin,28.0,0.118064671754837,0.0330015942454338,0.0,False
21,4,percent,Carlos PenaVega,25.0,0.1366698294878006,0.0340853407979011,0.0,False
21,4,percent,Gary Busey,16.0,0.009165097028017,0.0026063851546496,1.0,True
21,4,percent,Hayes Grier,27.0,0.0415448285639286,0.0129068130627274,0.0,False
21,4,percent,Nick Carter,27.0,0.1393483281135559,0.0376351214945316,0.0,False
21,4,percent,Paula Deen,18.0,0.0367564782500267,0.0124899204820394,0.0,False
21,4,percent,Tamar Braxton,27.0,0.1308215707540512,0.0394656062126159,0.0,False
21,5,percent,Alek Skarlatos,29.0,0.168880820274353,0.0484514273703098,0.0,False
21,5,percent,Alexa PenaVega,40.0,0.140072762966156,0.0403721407055854,0.0,False
21,5,percent,Andy Grammer,36.0,0.0882568359375,0.0316631011664867,0.0,False
21,5,percent,Bindi Irwin,37.0,0.1441357731819152,0.0524305067956447,0.0,False
21,5,percent,Carlos PenaVega,39.0,0.1407037228345871,0.0513026565313339,0.0,False
21,5,percent,Hayes Grier,30.0,0.0260067488998174,0.0094687556847929,0.021,False
21,5,percent,Nick Carter,35.0,0.1344094425439834,0.0466142892837524,0.0,False
21,5,percent,Paula Deen,26.0,0.0176051370799541,0.0062223640270531,0.979,False
21,5,percent,Tamar Braxton,29.0,0.1399287581443786,0.0467771105468273,0.0,False
21,6,percent,Alek Skarlatos,30.0,0.1592567563056945,0.04257233440876,0.0,False
21,6,percent,Alexa PenaVega,30.0,0.1463803201913833,0.0449180230498313,0.0,False
21,6,percent,Andy Grammer,40.0,0.0541540719568729,0.0178702399134635,0.0,False
21,6,percent,Bindi Irwin,40.0,0.1487172096967697,0.0453779622912406,0.0,False
21,6,percent,Carlos PenaVega,38.0,0.1602273434400558,0.0392643213272094,0.0,False
21,6,percent,Hayes Grier,32.0,0.0146336387842893,0.0056570027954876,0.0,False
21,6,percent,Nick Carter,39.0,0.1529402732849121,0.0386091321706771,0.0,False
21,6,percent,Paula Deen,24.0,0.0090938052162528,0.0029325440991669,1.0,True
21,6,percent,Tamar Braxton,40.0,0.1545965820550918,0.0411683060228824,0.0,False
21,7,percent,Alek Skarlatos,26.5,0.1748137027025222,0.0375016927719116,0.0,False
21,7,percent,Alexa PenaVega,27.5,0.1296540796756744,0.0354349091649055,0.0,False
21,7,percent,Andy Grammer,28.0,0.0410070791840553,0.0172836706042289,0.0,False
21,7,percent,Bindi Irwin,29.0,0.1576932966709137,0.0322971381247043,0.0,False
21,7,percent,Carlos PenaVega,28.0,0.1559445559978485,0.0330834612250328,0.0,False
21,7,percent,Hayes Grier,28.0,0.0067504667676985,0.0019557704217731,1.0,True
21,7,percent,Nick Carter,27.0,0.1589559018611908,0.034255638718605,0.0,False
21,7,percent,Tamar Braxton,27.0,0.1751808375120163,0.0325391516089439,0.0,False
21,8,percent,Alek Skarlatos,25.0,0.1946446597576141,0.0482504777610302,0.0,False
21,8,percent,Alexa PenaVega,26.9998,0.0648982599377632,0.0230310894548892,0.0,False
21,8,percent,Andy Grammer,23.9998,0.0127870580181479,0.0035752167459577,1.0,True
21,8,percent,Bindi Irwin,28.0,0.193957045674324,0.0402781553566455,0.0,False
21,8,percent,Carlos PenaVega,28.9998,0.1621211469173431,0.0376919358968734,0.0,False
21,8,percent,Nick Carter,33.0,0.1752783805131912,0.0411893390119075,0.0,False
21,8,percent,Tamar Braxton,28.0,0.1963135153055191,0.041720513254404,0.0,False
21,9,percent,Alek Skarlatos,25.5,0.2313014417886734,0.039025492966175,0.0,False
21,9,percent,Alexa PenaVega,30.0,0.0176162738353014,0.0048747048713266,1.0,True
21,9,percent,Bindi Irwin,30.0,0.2031670361757278,0.0396174043416976,0.0,False
21,9,percent,Carlos PenaVega,27.0,0.1448649764060974,0.0327059589326381,0.0,False
21,9,percent,Nick Carter,27.5,0.1963797509670257,0.0363766886293888,0.0,False
21,9,percent,Tamar Braxton,24.5,0.2066706717014312,0.0372914597392082,0.0,False
21,10,percent,Alek Skarlatos,28.5,0.3440536260604858,0.0894888788461685,0.0045,False
21,10,percent,Bindi Irwin,31.5,0.2804107666015625,0.0724788159132003,0.007,False
21,10,percent,Carlos PenaVega,31.5,0.0750107690691948,0.027633536607027,0.9745,False
21,10,percent,Nick Carter,27.0,0.3005247116088867,0.0766636654734611,0.014,False
21,11,percent,Alek Skarlatos,27.9999,0.3273274600505829,0.0563101470470428,0.0,False
21,11,percent,Bindi Irwin,30.0,0.3280902206897735,0.057201687246561,0.0,False
21,11,percent,Carlos PenaVega,30.0,0.0316298082470893,0.0121318753808736,1.0,True
21,11,percent,Nick Carter,30.0,0.3129526972770691,0.0608481019735336,0.0,False
22,1,percent,Antonio Brown,21.0,0.0945550426840782,0.0214540213346481,0.0,False
22,1,percent,Doug Flutie,15.0,0.0857089012861251,0.0193074475973844,0.012,False
22,1,percent,Geraldo Rivera,13.0,0.0506722554564476,0.0128704765811562,0.8495,False
22,1,percent,Ginger Zee,23.0,0.0934372395277023,0.0221684221178293,0.0,False
22,1,percent,Jodie Sweetin,20.0,0.1003647521138191,0.0240633431822061,0.0,False
22,1,percent,Kim Fields,20.0,0.0886995419859886,0.0219558011740446,0.0,False
22,1,percent,Marla Maples,21.0,0.0702436119318008,0.0171948336064815,0.0035,False
22,1,percent,Mischa Barton,16.0,0.0597318969666957,0.0145804872736334,0.134,False
22,1,percent,Nyle DiMarco,23.0,0.092075414955616,0.0185661036521196,0.0,False
22,1,percent,Paige VanZant,21.0,0.0860967859625816,0.0207126028835773,0.0005,False
22,1,percent,Von Miller,21.0,0.0824988633394241,0.0214691888540983,0.0005,False
22,1,percent,Wanya Morris,23.0,0.0959157720208168,0.0234843455255031,0.0,False
22,2,percent,Antonio Brown,19.0,0.11460542678833,0.0370033532381057,0.0,False
22,2,percent,Doug Flutie,20.0,0.0813539326190948,0.025242131203413,0.0,False
22,2,percent,Geraldo Rivera,13.0,0.0147050209343433,0.0043464647606015,0.993,True
22,2,percent,Ginger Zee,21.0,0.1046623438596725,0.0288155023008584,0.0,False
22,2,percent,Jodie Sweetin,21.0,0.0991924852132797,0.0258763320744037,0.0,False
22,2,percent,Kim Fields,19.0,0.0965846702456474,0.0351207628846168,0.0,False
22,2,percent,Marla Maples,20.0,0.0394606366753578,0.0128819746896624,0.0,False
22,2,percent,Mischa Barton,15.0,0.0298233199864625,0.0110298935323953,0.007,False
22,2,percent,Nyle DiMarco,20.0,0.1042193695902824,0.0259495619684457,0.0,False
22,2,percent,Paige VanZant,24.0,0.1068264096975326,0.0286946389824152,0.0,False
22,2,percent,Von Miller,20.0,0.1104894950985908,0.0367297902703285,0.0,False
22,2,percent,Wanya Morris,24.0,0.0980768501758575,0.0283562187105417,0.0,False
22,3,percent,Antonio Brown,20.0,0.1130296513438224,0.0321259461343288,0.0,False
22,3,percent,Doug Flutie,20.0,0.0657182708382606,0.0221372880041599,0.0,False
22,3,percent,Ginger Zee,21.0,0.1190672814846038,0.0320980139076709,0.0,False
22,3,percent,Jodie Sweetin,23.0,0.1205675676465034,0.0373900532722473,0.0,False
22,3,percent,Kim Fields,22.0,0.097048632800579,0.0305789764970541,0.0,False
22,3,percent,Marla Maples,21.0,0.0194836780428886,0.0064534679986536,0.0015,False
22,3,percent,Mischa Barton,18.0,0.0105845881626009,0.0031878049485385,0.9985,True
22,3,percent,Nyle DiMarco,25.0,0.1227754279971122,0.0336545966565609,0.0,False
22,3,percent,Paige VanZant,23.0,0.1189396679401397,0.0341965183615684,0.0,False
22,3,percent,Von Miller,20.0,0.0915840566158294,0.0280776433646678,0.0,False
22,3,percent,Wanya Morris,24.0,0.1212012022733688,0.0308847483247518,0.0,False
22,4,percent,Antonio Brown,35.0,0.1370024532079696,0.0340654700994491,0.0,False
22,4,percent,Doug Flutie,24.0,0.0454593002796173,0.01778613217175,0.047,False
22,4,percent,Ginger Zee,36.0,0.1390987634658813,0.0406028293073177,0.0,False
22,4,percent,Jodie Sweetin,27.0,0.1212043836712837,0.0370550192892551,0.0,False
22,4,percent,Kim Fields,32.0,0.0803496614098548,0.0250720120966434,0.0,False
22,4,percent,Marla Maples,28.0,0.0091501548886299,0.0023348319809883,0.953,True
22,4,percent,Nyle DiMarco,34.0,0.1282800137996673,0.0358019843697547,0.0,False
22,4,percent,Paige VanZant,36.0,0.1274357289075851,0.0350287780165672,0.0,False
22,4,percent,Von Miller,32.0,0.082729198038578,0.0262784119695425,0.0,False
22,4,percent,Wanya Morris,35.0,0.129290297627449,0.03772659227252,0.0,False
22,5,percent,Antonio Brown,26.0,0.1556526720523834,0.0481873154640197,0.0,False
22,5,percent,Doug Flutie,28.0,0.0213070325553417,0.0070375455543398,0.979,False
22,5,percent,Ginger Zee,32.0,0.1551200449466705,0.0430611968040466,0.0,False
22,5,percent,Jodie Sweetin,35.0,0.1080372929573059,0.0379967652261257,0.0,False
22,5,percent,Kim Fields,28.0,0.0584174543619155,0.018421996384859,0.0145,False
22,5,percent,Nyle DiMarco,37.0,0.1509919464588165,0.045871801674366,0.0,False
22,5,percent,Paige VanZant,31.0,0.1511465162038803,0.0478503890335559,0.0,False
22,5,percent,Von Miller,29.0,0.0553776212036609,0.0178073272109031,0.0065,False
22,5,percent,Wanya Morris,30.0,0.143949493765831,0.04207643866539,0.0,False
22,6,percent,Antonio Brown,27.0,0.1611287295818328,0.0350609458982944,0.0,False
22,6,percent,Doug Flutie,21.0,0.0095261707901954,0.0028708765748888,1.0,True
22,6,percent,Ginger Zee,24.0,0.1705213785171508,0.0382667295634746,0.0,False
22,6,percent,Jodie Sweetin,25.0,0.0870318785309791,0.0230038799345493,0.0,False
22,6,percent,Kim Fields,24.0,0.0388759598135948,0.0155405243858695,0.0,False
22,6,percent,Nyle DiMarco,25.0,0.1689380854368209,0.0402898155152797,0.0,False
22,6,percent,Paige VanZant,28.0,0.1569737792015075,0.0390961728990078,0.0,False
22,6,percent,Von Miller,24.0,0.0398485995829105,0.0155287040397524,0.0,False
22,6,percent,Wanya Morris,29.0,0.1671554446220398,0.036112230271101,0.0,False
22,7,percent,Antonio Brown,26.0,0.1745203584432602,0.0461785458028316,0.0,False
22,7,percent,Ginger Zee,27.5,0.1990961879491806,0.0505014657974243,0.0,False
22,7,percent,Jodie Sweetin,25.5,0.0559198707342147,0.0207113344222307,0.0055,False
22,7,percent,Kim Fields,26.0,0.017984963953495,0.0065815434791147,0.442,True
22,7,percent,Nyle DiMarco,28.0,0.1849353164434433,0.0402461402118206,0.0,False
22,7,percent,Paige VanZant,27.5,0.1962893158197403,0.0410667359828949,0.0,False
22,7,percent,Von Miller,26.0,0.0165024641901254,0.0053695538081228,0.5525,True
22,7,percent,Wanya Morris,27.5,0.1547514498233795,0.0366828180849552,0.0,False
22,8,percent,Antonio Brown,27.0,0.1428976655006408,0.032802078872919,0.0,False
22,8,percent,Ginger Zee,30.0,0.2327442169189453,0.0508743114769458,0.0,False
22,8,percent,Jodie Sweetin,30.0,0.0175849441438913,0.0050449948757886,0.9995,True
22,8,percent,Nyle DiMarco,29.0,0.2251636832952499,0.0512734539806842,0.0,False
22,8,percent,Paige VanZant,28.0,0.2223296016454696,0.0456669926643371,0.0,False
22,8,percent,Wanya Morris,25.0,0.1592798829078674,0.0429013893008232,0.0005,False
22,9,percent,Antonio Brown,27.5,0.0490538515150547,0.0134225701913237,0.787,True
22,9,percent,Ginger Zee,28.0,0.2987985610961914,0.0479376353323459,0.0,False
22,9,percent,Nyle DiMarco,28.5,0.3040342330932617,0.0481073595583438,0.0,False
22,9,percent,Paige VanZant,29.5,0.3022312223911285,0.0505150780081748,0.0,False
22,9,percent,Wanya Morris,30.0,0.0458819977939128,0.0118846567347645,0.213,True
22,10,percent,Ginger Zee,28.3332,0.3208378255367279,0.1230386048555374,0.4025,False
22,10,percent,Nyle DiMarco,28.9998,0.3614364862442016,0.1289243400096893,0.2615,False
22,10,percent,Paige VanZant,29.666600000000003,0.3177258372306824,0.1234196126461029,0.336,False
23,1,percent,Amber Rose,24.0,0.0740412399172782,0.0159164480865001,0.0165,False
23,1,percent,Babyface,26.0,0.0675409436225891,0.0136518338695168,0.0115,False
23,1,percent,Calvin Johnson Jr.,26.0,0.0824014395475387,0.0199655648320913,0.005,False
23,1,percent,Jake T. Austin,22.0,0.0507721379399299,0.0122373811900615,0.4895,False
23,1,percent,James Hinchcliffe,31.0,0.0840243846178054,0.018784150481224,0.0,False
23,1,percent,Jana Kramer,27.0,0.089006021618843,0.0202974695712327,0.0005,False
23,1,percent,Laurie Hernandez,31.0,0.0889980792999267,0.021237313747406,0.0,False
23,1,percent,Marilu Henner,27.0,0.0794478431344032,0.0201890897005796,0.004,False
23,1,percent,Maureen McCormick,22.0,0.0812208727002143,0.0191715415567159,0.0385,False
23,1,percent,Rick Perry,20.0,0.0592490285634994,0.0150740779936313,0.397,False
23,1,percent,Ryan Lochte,24.0,0.0870631635189056,0.0202322285622358,0.007,False
23,1,percent,Terra Jole,25.0,0.0887127667665481,0.0226708706468343,0.004,False
23,1,percent,Vanilla Ice,25.0,0.0675221681594848,0.0161475334316492,0.0265,False
23,2,percent,Amber Rose,24.0,0.0715135708451271,0.0225784685462713,0.0,False
23,2,percent,Babyface,30.0,0.0534282922744751,0.0170534737408161,0.0,False
23,2,percent,Calvin Johnson Jr.,28.0,0.0978489816188812,0.0273251738399267,0.0,False
23,2,percent,Jake T. Austin,24.0,0.0121660800650715,0.0034018638543784,0.772,True
23,2,percent,James Hinchcliffe,29.0,0.0994118154048919,0.027037139981985,0.0,False
23,2,percent,Jana Kramer,29.0,0.1061004474759101,0.0307229161262512,0.0,False
23,2,percent,Laurie Hernandez,32.0,0.0987264439463615,0.0277672875672578,0.0,False
23,2,percent,Marilu Henner,27.0,0.1052381247282028,0.0271866396069526,0.0,False
23,2,percent,Maureen McCormick,26.0,0.081372320652008,0.0245864018797874,0.0,False
23,2,percent,Rick Perry,22.0,0.0258435253053903,0.0104557024314999,0.228,False
23,2,percent,Ryan Lochte,24.0,0.0997857674956321,0.0247221682220697,0.0,False
23,2,percent,Terra Jole,31.0,0.1009010523557663,0.0316128097474575,0.0,False
23,2,percent,Vanilla Ice,26.0,0.0476635694503784,0.0156625993549823,0.0,False
23,3,percent,Amber Rose,25.0,0.0578189045190811,0.0203903466463089,0.0,False
23,3,percent,Babyface,25.0,0.0242776591330766,0.0089418590068817,0.002,False
23,3,percent,Calvin Johnson Jr.,32.0,0.1185728833079338,0.0325770117342472,0.0,False
23,3,percent,James Hinchcliffe,29.0,0.1085191220045089,0.02994947694242,0.0,False
23,3,percent,Jana Kramer,26.0,0.1193143725395202,0.0353668443858623,0.0,False
23,3,percent,Laurie Hernandez,31.0,0.1026983484625816,0.0302986670285463,0.0,False
23,3,percent,Marilu Henner,28.0,0.1195159181952476,0.0342464931309223,0.0,False
23,3,percent,Maureen McCormick,28.0,0.0867117792367935,0.026972098276019,0.0,False
23,3,percent,Rick Perry,23.0,0.0090939030051231,0.0030223620124161,0.96,True
23,3,percent,Ryan Lochte,25.0,0.1137400344014167,0.0347111076116561,0.0,False
23,3,percent,Terra Jole,30.0,0.1141235902905464,0.0293782912194728,0.0,False
23,3,percent,Vanilla Ice,23.0,0.0256136078387498,0.0109801553189754,0.038,False
23,4,percent,Amber Rose,24.0,0.0377284660935401,0.014775838702917,0.0,False
23,4,percent,Babyface,18.0,0.0130976578220725,0.0033369339071214,0.9995,True
23,4,percent,Calvin Johnson Jr.,23.0,0.1255419850349426,0.0323711149394512,0.0,False
23,4,percent,James Hinchcliffe,28.0,0.1248990148305893,0.033205572515726,0.0,False
23,4,percent,Jana Kramer,23.0,0.1277942359447479,0.0340237244963645,0.0,False
23,4,percent,Laurie Hernandez,30.0,0.1216459646821022,0.0304417423903942,0.0,False
23,4,percent,Marilu Henner,21.0,0.1303749531507492,0.0307110771536827,0.0,False
23,4,percent,Maureen McCormick,24.0,0.0569910109043121,0.0183484219014644,0.0,False
23,4,percent,Ryan Lochte,22.0,0.1181928515434265,0.0304244607686996,0.0,False
23,4,percent,Terra Jole,25.0,0.1316259652376175,0.037857137620449,0.0,False
23,4,percent,Vanilla Ice,23.0,0.012107971124351,0.0038228286430239,0.0005,True
23,5,percent,Amber Rose,24.0,0.0187841262668371,0.0067089945077896,0.8865,False
23,5,percent,Calvin Johnson Jr.,24.0,0.1508928835391998,0.0491471625864505,0.0,False
23,5,percent,James Hinchcliffe,29.0,0.1325588673353195,0.0477610044181346,0.0,False
23,5,percent,Jana Kramer,26.0,0.1497895866632461,0.0432543158531188,0.0,False
23,5,percent,Laurie Hernandez,25.0,0.1191900894045829,0.0384780205786228,0.0,False
23,5,percent,Marilu Henner,27.0,0.1441567838191986,0.0446772314608097,0.0,False
23,5,percent,Maureen McCormick,24.0,0.0350960083305835,0.0122773945331573,0.1135,False
23,5,percent,Ryan Lochte,24.0,0.1020586714148521,0.0323678851127624,0.0,False
23,5,percent,Terra Jole,27.0,0.1474729478359222,0.0480160228908062,0.0,False
23,6,percent,Amber Rose,28.0,0.0075992885977029,0.0025116079486906,0.9995,True
23,6,percent,Calvin Johnson Jr.,37.0,0.1283695250749588,0.0342362523078918,0.0,False
23,6,percent,James Hinchcliffe,38.0,0.1536531597375869,0.0367794632911682,0.0,False
23,6,percent,Jana Kramer,40.0,0.1414475291967392,0.0380328521132469,0.0,False
23,6,percent,Laurie Hernandez,37.0,0.1438912898302078,0.0326834619045257,0.0,False
23,6,percent,Marilu Henner,34.0,0.1424282789230346,0.0384499356150627,0.0,False
23,6,percent,Maureen McCormick,31.0,0.0206192750483751,0.0069792228750884,0.0005,False
23,6,percent,Ryan Lochte,30.0,0.0942553430795669,0.0279305037111043,0.0,False
23,6,percent,Terra Jole,30.0,0.1677363365888595,0.0419014617800712,0.0,False
23,7,percent,Calvin Johnson Jr.,37.0,0.1706207394599914,0.0443525239825248,0.0,False
23,7,percent,James Hinchcliffe,37.0,0.1442705690860748,0.0312954448163509,0.0,False
23,7,percent,Jana Kramer,34.5,0.1739920377731323,0.0440731756389141,0.0,False
23,7,percent,Laurie Hernandez,34.5,0.1641668081283569,0.0398761220276355,0.0,False
23,7,percent,Marilu Henner,32.0,0.1252468079328537,0.032206006348133,0.0,False
23,7,percent,Maureen McCormick,33.0,0.0088307429105043,0.0023118827957659,1.0,True
23,7,percent,Ryan Lochte,33.0,0.0452478751540184,0.0145000740885734,0.0,False
23,7,percent,Terra Jole,34.5,0.1676244139671325,0.0333768986165523,0.0,False
23,8,percent,Calvin Johnson Jr.,30.0,0.1806646287441253,0.0369227454066276,0.0,False
23,8,percent,James Hinchcliffe,34.9998,0.1723436564207077,0.0356048084795475,0.0,False
23,8,percent,Jana Kramer,30.0,0.1802983880043029,0.043794147670269,0.0,False
23,8,percent,Laurie Hernandez,33.0,0.16378915309906,0.0443638786673545,0.0,False
23,8,percent,Marilu Henner,23.0,0.0987502858042717,0.0284569077193737,0.0,False
23,8,percent,Ryan Lochte,26.0,0.0145531985908746,0.0037870227824896,1.0,True
23,8,percent,Terra Jole,24.0,0.1896008551120758,0.0412343516945838,0.0,False
23,9,percent,Calvin Johnson Jr.,37.0,0.2250431030988693,0.0456751734018325,0.0,False
23,9,percent,James Hinchcliffe,36.0,0.2173116356134414,0.0420914739370346,0.0,False
23,9,percent,Jana Kramer,40.0,0.2067617028951645,0.0446432679891586,0.0,False
23,9,percent,Laurie Hernandez,40.0,0.2171093374490738,0.0417579039931297,0.0,False
23,9,percent,Marilu Henner,36.0,0.0212574526667594,0.0060552358627319,1.0,True
23,9,percent,Terra Jole,38.0,0.1125168800354003,0.0312032252550125,0.0,False
23,10,percent,Calvin Johnson Jr.,28.0,0.2687389850616455,0.0513338856399059,0.0,False
23,10,percent,James Hinchcliffe,29.5,0.2693247497081756,0.0452076755464077,0.0,False
23,10,percent,Jana Kramer,29.0,0.1716430038213729,0.0321110598742961,0.0,False
23,10,percent,Laurie Hernandez,30.0,0.263967901468277,0.0432168766856193,0.0,False
23,10,percent,Terra Jole,30.0,0.0263252314180135,0.0076475972309708,1.0,True
23,11,percent,Calvin Johnson Jr.,38.3331,0.3335691690444946,0.0598599314689636,0.0,False
23,11,percent,James Hinchcliffe,38.9998,0.3217082917690277,0.0643714144825935,0.0,False
23,11,percent,Jana Kramer,35.5,0.0483678057789802,0.0140907699242234,1.0,True
23,11,percent,Laurie Hernandez,39.333200000000005,0.2963549196720123,0.057788111269474,0.0,False
24,1,percent,Bonner Bolton,22.0,0.0960451140999794,0.0216066483408212,0.003,False
24,1,percent,Charo,21.0,0.0621447712182998,0.0143944593146443,0.092,False
24,1,percent,Chris Kattan,17.0,0.0500634871423244,0.0126990918070077,0.845,False
24,1,percent,David Ross,28.0,0.0952757522463798,0.0226163230836391,0.0,False
24,1,percent,Erika Jayne,24.0,0.0857331529259681,0.0207719132304191,0.001,False
24,1,percent,Heather Morris,28.0,0.08232082426548,0.0206271987408399,0.0,False
24,1,percent,Mr. T,20.0,0.0729080736637115,0.0178665574640035,0.058,False
24,1,percent,Nancy Kerrigan,28.0,0.0902856364846229,0.0213452279567718,0.0005,False
24,1,percent,Nick Viall,24.0,0.0941883847117424,0.0189337637275457,0.0005,False
24,1,percent,Normani,27.0,0.0872793495655059,0.0209070444107055,0.0,False
24,1,percent,Rashad Jennings,31.0,0.0855564102530479,0.0221453309059143,0.0,False
24,1,percent,Simone Biles,32.0,0.0981990396976471,0.0239797160029411,0.0,False
24,2,percent,Bonner Bolton,28.0,0.1181187629699707,0.0370888225734233,0.0,False
24,2,percent,Charo,25.0,0.0280221160501241,0.0097325500100851,0.004,False
24,2,percent,Chris Kattan,22.0,0.0138514591380953,0.0040916358120739,0.9895,True
24,2,percent,David Ross,27.0,0.1090837121009826,0.0290668085217475,0.0,False
24,2,percent,Erika Jayne,28.0,0.0582982189953327,0.0168736968189477,0.0,False
24,2,percent,Heather Morris,30.0,0.0746262148022651,0.0288034528493881,0.0,False
24,2,percent,Mr. T,22.0,0.0436063967645168,0.0142186935991048,0.0065,False
24,2,percent,Nancy Kerrigan,28.0,0.1098695769906044,0.032815471291542,0.0,False
24,2,percent,Nick Viall,25.0,0.1097908616065979,0.0268337223678827,0.0,False
24,2,percent,Normani,32.0,0.1092572957277298,0.0291664116084575,0.0,False
24,2,percent,Rashad Jennings,32.0,0.121828943490982,0.0390709154307842,0.0,False
24,2,percent,Simone Biles,29.0,0.1036466285586357,0.0293813254684209,0.0,False
24,3,percent,Bonner Bolton,24.0,0.1234071627259254,0.0347717218101024,0.0,False
24,3,percent,Charo,24.0,0.0105661917477846,0.0032126333098858,0.9395,True
24,3,percent,David Ross,31.0,0.1260867863893509,0.032981738448143,0.0,False
24,3,percent,Erika Jayne,26.0,0.045057512819767,0.0172711480408906,0.0005,False
24,3,percent,Heather Morris,33.0,0.0616568699479103,0.0215039625763893,0.0,False
24,3,percent,Mr. T,24.0,0.0217056926339864,0.0073597515001893,0.06,False
24,3,percent,Nancy Kerrigan,33.0,0.1110085323452949,0.0322626754641532,0.0,False
24,3,percent,Nick Viall,26.0,0.1313095539808273,0.0349400974810123,0.0,False
24,3,percent,Normani,34.0,0.1226332783699035,0.0349759981036186,0.0,False
24,3,percent,Rashad Jennings,28.0,0.1178353577852249,0.034140657633543,0.0,False
24,3,percent,Simone Biles,32.0,0.1287330090999603,0.032272532582283,0.0,False
24,4,percent,Bonner Bolton,32.0,0.1501709967851638,0.0367666594684124,0.0,False
24,4,percent,David Ross,31.0,0.1537130922079086,0.0420840382575988,0.0,False
24,4,percent,Erika Jayne,30.0,0.0217413958162069,0.0090601239353418,0.0025,False
24,4,percent,Heather Morris,35.0,0.0388900786638259,0.0139203630387783,0.0,False
24,4,percent,Mr. T,28.0,0.0095458077266812,0.0024069172795861,0.9975,True
24,4,percent,Nancy Kerrigan,33.0,0.1052095964550972,0.0304718539118766,0.0,False
24,4,percent,Nick Viall,30.0,0.1219474524259567,0.0349904894828796,0.0,False
24,4,percent,Normani,32.0,0.1335161328315735,0.035935990512371,0.0,False
24,4,percent,Rashad Jennings,39.0,0.1307838857173919,0.0358640998601913,0.0,False
24,4,percent,Simone Biles,36.0,0.1344816535711288,0.0395187549293041,0.0,False
24,5,percent,Bonner Bolton,30.0,0.1618448048830032,0.042005255818367,0.0,False
24,5,percent,David Ross,29.0,0.1680275350809097,0.0385731048882007,0.0,False
24,5,percent,Erika Jayne,32.0,0.0095366593450307,0.003232141258195,0.994,True
