season,week,n_active,p_max_hat,gap_top1_top2_hat,entropy_hat,H_norm_hat,D_entropy_hat,kl_y_yhat,top1_hat,alpha
20,0,9,0.14630085186407774,0.0030360867284981996,2.1509395692932376,0.9789347850372696,0.021065214962730394,0.07431328880943963,Rumer Willis,1.0
20,0,8,0.15478015614203905,7.194464975845971e-05,2.0466677332691683,0.9842391297116283,0.015760870288371698,0.06852686512457584,Riker Lynch,1.0
20,0,7,0.16992353378328484,0.010960682876895778,1.9280230194116352,0.990807833726361,0.009192166273638946,0.07143213651749364,Noah Galloway,1.0
20,1,6,0.19304475224201842,0.00667079663834555,1.7771077253167904,0.9918227060256157,0.00817729397438427,0.12198912239080048,Rumer Willis,1.0
20,1,4,0.2715453506225869,0.01063352517260513,1.3813131184866583,0.9964067929777856,0.0035932070222144397,0.11413644184811111,Rumer Willis,1.0
20,1,3,0.3460766752099174,0.01460530280047001,1.0981869641395268,0.9996128529300372,0.0003871470699627899,0.0001697393552746937,Noah Galloway,1.0
21,-1,13,0.17077969259208492,0.025135262401772746,2.4253913782316086,0.9455903568528756,0.054409643147124376,0.13164168461317985,Alexa PenaVega,1.0
21,0,13,0.10700659968318668,0.0032089682344359216,2.525628569907734,0.9846699555921379,0.01533004440786212,0.051625356157992665,Andy Grammer,1.0
21,0,10,0.13166966972981667,0.009311561557211495,2.259932687268934,0.9814762955536852,0.018523704446314793,0.01843436257031449,Alexa PenaVega,1.0
21,0,10,0.13705223755486823,0.008694409790074409,2.236305391854616,0.9712150915329489,0.028784908467051062,0.03333724005614722,Nick Carter,1.0
21,0,9,0.13922173890047412,0.0019495551010585144,2.146918432049394,0.9771046866097712,0.022895313390228766,0.045661623935489226,Bindi Irwin,1.0
21,0,9,0.14850184274447367,0.0018854601295335005,2.1185121987113456,0.9641764526772679,0.035823547322732074,0.07559720405187187,Carlos PenaVega,1.0
21,0,8,0.1523985273049382,0.005492259544641109,2.0417617045615826,0.9818798286159974,0.01812017138400257,0.07681449614900226,Bindi Irwin,1.0
21,1,7,0.1664570073138716,0.00979592017779607,1.9323996826983905,0.9930569937345352,0.006943006265464846,0.09105321092809532,Nick Carter,1.0
21,1,6,0.1928960328561536,0.011555138988177144,1.7832215392093336,0.9952348905278007,0.004765109472199325,0.1613907650054708,Nick Carter,1.0
21,1,4,0.26734441318179625,0.01074469948021367,1.3842908510122978,0.9985547729517025,0.001445227048297526,0.006687649346494715,Bindi Irwin,1.0
21,2,4,0.2685261317146764,0.012120939227359517,1.3844575992942991,0.9986750564114625,0.0013249435885375194,0.0027063356034709614,Alek Skarlatos,1.0
22,-1,12,0.2050327931635316,0.026572640063387443,2.2507932292652937,0.9057858287985667,0.09421417120143327,0.19286888274982963,Jodie Sweetin,1.0
22,0,12,0.12931948825218667,0.01915214558120369,2.441913656030767,0.9826983465310855,0.017301653468914546,0.03965148102473578,Jodie Sweetin,1.0
22,0,11,0.13245163676284696,0.020465890924738314,2.3593427319138165,0.9839223416794334,0.016077658320566623,0.0434754742805899,Jodie Sweetin,1.0
22,0,10,0.12402295635899183,0.0009935531684671234,2.2643828693127386,0.9834089850587745,0.0165910149412255,0.03061245449776914,Jodie Sweetin,1.0
22,0,9,0.13860057418028535,0.0037267929401904876,2.163699481290088,0.9847420712511894,0.0152579287488106,0.03842143940141044,Ginger Zee,1.0
22,0,9,0.14684483840888007,0.013152200026428251,2.150775880977485,0.9788602872743004,0.02113971272569959,0.08289184964383191,Jodie Sweetin,1.0
22,0,8,0.15629846758132496,0.0059658971431031105,2.0432154640390254,0.9825789391455815,0.017421060854418524,0.11348375636120625,Wanya Morris,1.0
22,1,6,0.19835173934012373,0.02035436931884052,1.7848597027959459,0.9961491670335183,0.0038508329664816987,0.1021585394461915,Ginger Zee,1.0
22,1,5,0.2369846615533114,0.02041311047292635,1.6027865859215136,0.9958672984765673,0.0041327015234327025,0.18752864074731895,Ginger Zee,1.0
22,1,3,0.35479916305379433,0.0020340632963088967,1.0947614696418329,0.9964948334676418,0.003505166532358217,0.011065068742654283,Paige VanZant,1.0
23,-1,13,0.19272026510821894,0.05277632275445582,2.3887452464105396,0.9313030838061529,0.0686969161938471,0.19221689837526507,Laurie Hernandez,1.0
23,0,13,0.11224471863147799,0.013302663754045055,2.5376596062744117,0.989360510722078,0.01063948927792202,0.047904767678216574,Laurie Hernandez,1.0
23,0,12,0.11618630037358509,0.013442242581121339,2.4497970117394448,0.98587084225013,0.014129157749870003,0.06574126472030194,Laurie Hernandez,1.0
23,0,11,0.12535192021569408,0.010747584961749143,2.358509269518759,0.9835747608636604,0.016425239136339642,0.07117025507015523,Laurie Hernandez,1.0
23,0,9,0.14060995885465025,0.0073100445270411485,2.1749087371353752,0.9898436234370277,0.010156376562972302,0.05583248511094659,James Hinchcliffe,1.0
23,0,9,0.15426184942278873,0.011338168494011786,2.1464909091741804,0.9769101125641214,0.023089887435878587,0.06451730855407344,Jana Kramer,1.0
23,0,8,0.16304383081692386,0.00918643925715168,2.041480273249433,0.981744488763201,0.018255511236799027,0.062240511545835084,Jana Kramer,1.0
23,1,7,0.17622572658433575,0.011668886983967897,1.9242129003885113,0.9888498198761462,0.011150180123853826,0.0633124883251508,James Hinchcliffe,1.0
23,1,6,0.19512884879468634,0.01208511299441134,1.779808477910789,0.9933300247480121,0.00666997525198787,0.07945842777592847,Jana Kramer,1.0
23,1,5,0.22923561099655487,0.02453174138412817,1.6059615167145955,0.9978399938931182,0.002160006106881829,0.12115729945479328,Jana Kramer,1.0
23,2,4,0.2518476828442327,0.0003816550991207479,1.3862700909795431,0.9999824927944395,1.750720556048524e-05,0.00446063173523268,Calvin Johnson Jr.,1.0
24,-1,12,0.21439126871846845,0.023648120602654893,2.1850367983522254,0.8793234943206586,0.1206765056793414,0.2748872389120922,Erika Jayne,1.0
24,0,12,0.11285575126531439,0.0007263105481368215,2.438216408807793,0.9812104647938422,0.01878953520615778,0.04793246904697462,Normani,1.0
24,0,11,0.13653022885161406,0.027134759238554226,2.3505275314203287,0.98024611753675,0.01975388246325005,0.06098889160530395,Normani,1.0
24,0,10,0.13273963352308366,0.00470451768170968,2.2618128081833833,0.9822928216921415,0.017707178307858507,0.07899363782099253,Normani,1.0
24,0,9,0.1437581622184874,0.0024313165137082315,2.1680261780418295,0.9867112358037664,0.013288764196233593,0.08651181069876006,Simone Biles,1.0
24,0,8,0.17128475411890504,0.017915264567117006,2.049070911502426,0.9853948141514594,0.014605185848540647,0.07765905682311178,Normani,1.0
24,0,7,0.18584481445368536,0.017337608013761358,1.9212190941351737,0.9873113078051798,0.012688692194820161,0.11171175259402856,Normani,1.0
24,1,5,0.24613261181356227,0.024404428011561258,1.5922028363885676,0.9892912451531191,0.010708754846880941,0.08652454785420675,Normani,1.0
24,1,4,0.26584440879772636,0.003795932222586784,1.382660305317807,0.9973785828580102,0.0026214171419898236,0.12638551290057434,Rashad Jennings,1.0
24,1,3,0.3529866378693858,0.012708533134650368,1.0968815299672976,0.998424595538695,0.0015754044613049967,0.0007452520829566919,David Ross,1.0
25,-1,13,0.15549611791083712,0.03020410760554934,2.453211854838249,0.9564367607109907,0.04356323928900929,0.12290836837775707,Jordan Fisher,1.0
25,0,13,0.10015637588410457,0.0032967814612038376,2.5351734263386403,0.9883912206546001,0.011608779345399944,0.06307231993486763,Nikki Bella,1.0
25,0,11,0.1113517248072612,0.006499427447147918,2.3762286194593267,0.9909643037438584,0.009035696256141645,0.05614798234102949,Terrell Owens,1.0
25,0,11,0.1169590326289355,0.006324187014129512,2.36140078130248,0.984780614937657,0.015219385062342994,0.07442404162393532,Lindsey Stirling,1.0
25,0,10,0.1246929376419233,0.006491916766261416,2.2701305097666977,0.9859051535918929,0.014094846408107098,0.06346490515308256,Jordan Fisher,1.0
25,0,9,0.14055727652729813,0.0014313953111232403,2.159143457893783,0.9826685356448163,0.017331464355183734,0.09383697388878014,Jordan Fisher,1.0
25,0,8,0.14424592474435924,0.0002610222381127236,2.068107279799208,0.9945493721975606,0.005450627802439434,0.14469853279660932,Jordan Fisher,1.0
25,1,6,0.1893990154769364,0.00718172170372347,1.7835487673998187,0.9954175200582176,0.0045824799417824025,0.08930982010632584,Drew Scott,1.0
25,1,5,0.22489784520620873,0.01695155495603437,1.6044614705792637,0.9969079628257854,0.003092037174214579,0.10422207131639258,Jordan Fisher,1.0
25,1,4,0.26218687981539546,0.013103788514999132,1.3858015192467577,0.9996444897368444,0.00035551026315561174,0.0011234562187071922,Drew Scott,1.0
26,-1,10,0.32385380670959196,0.12944650882571143,1.97370329105377,0.85716844821894,0.14283155178106,0.46413733852637284,Arike Ogunbowale,1.0
26,0,8,0.21463221099208457,0.0002543211741689311,1.9513057617715939,0.9383797152553133,0.061620284744686726,0.010336636542209208,Tonya Harding,1.0
26,0,6,0.26986909779802754,0.00916636135351645,1.6381402593025254,0.9142634864981551,0.08573651350184486,0.010134357583145119,Josh Norman,1.0
26,0,3,0.339675974359665,0.006240630493153043,1.098489602824083,0.9998883265322149,0.00011167346778506726,0.0017981107834531065,Josh Norman,1.0
27,-1,13,0.3251834659114817,0.23791685651714634,2.2538254502206807,0.8787017348565637,0.12129826514343633,0.24693919653446536,Alexis Ren,1.0
27,0,12,0.11941213121804589,0.007195824313880689,2.4525871639809633,0.9869936821128494,0.013006317887150565,0.05989729806853982,Juan Pablo Di Pace,1.0
27,0,11,0.13332587988937028,0.012278393176662544,2.360585915548725,0.9844407895236789,0.01555921047632114,0.07193395100879309,Juan Pablo Di Pace,1.0
27,0,10,0.14176630264487286,0.009008904498276737,2.2673710322686733,0.9847067277415646,0.015293272258435353,0.08122411619527099,Milo Manheim,1.0
27,0,9,0.14941663982039452,0.013317203474388833,2.17171700771228,0.9883910047761875,0.011608995223812535,0.06791983558584444,Milo Manheim,1.0
27,0,9,0.14684271750666292,0.005147656717983562,2.152348727034464,0.9795761203635542,0.020423879636445763,0.08736725253075395,Milo Manheim,1.0
27,0,8,0.1598121507632609,0.0062006711894169175,2.0410532621073907,0.9815391398108582,0.018460860189141837,0.09632076471653381,Milo Manheim,1.0
27,1,6,0.1866965889060768,0.004821591997807406,1.7826623163080473,0.994922782283982,0.00507721771601799,0.1432648453161896,Evanna Lynch,1.0
27,1,4,0.2524915722103405,0.0028560476390185052,1.3862760557567666,0.9999867954716997,1.3204528300336804e-05,0.0041943618490474475,Evanna Lynch,1.0
28,-1,12,0.19545236944835034,0.051251073856006746,2.348958768378866,0.9452905478679721,0.054709452132027936,0.15028935795023274,Mary Wilson,1.0
28,0,12,0.11695187575521049,0.014124233515705673,2.466549744059442,0.9926126376899815,0.007387362310018464,0.03984528253650502,Karamo Brown,1.0
28,0,10,0.12486636214149728,7.316012325879473e-05,2.287100180555785,0.9932749879753083,0.006725012024691668,0.01992764987320394,Karamo Brown,1.0
28,0,10,0.1447289615804515,0.015922545922998743,2.2720030073494897,0.9867183689594766,0.013281631040523378,0.05092360521679377,Ally Brooke,1.0
28,0,9,0.167109348097886,0.008033282322823104,2.1515131557672635,0.9791958354915301,0.02080416450846989,0.03711428687018062,Ally Brooke,1.0
28,0,9,0.1760875912820022,0.0002501969769342083,2.133137518844011,0.9708327227206316,0.02916727727936841,0.04120845401115443,Karamo Brown,1.0
28,0,8,0.21380997788601308,0.02218958164975604,2.0064959922466103,0.964920605859255,0.03507939414074501,0.14112116926241755,Karamo Brown,1.0
28,1,7,0.25909748131240845,0.1022848649989839,1.8861662070547502,0.9692976872392761,0.030702312760723882,0.11987912900439553,Ally Brooke,1.0
28,1,6,0.3112096618136697,0.12947424700083882,1.7082787989214825,0.9534085507902808,0.04659144920971925,0.09941002245889945,Ally Brooke,1.0
28,1,5,0.3402183331629117,0.07968710128483009,1.5047141951283833,0.9349314959610131,0.0650685040389869,0.05061632901020614,Ally Brooke,1.0
28,2,4,0.3425092446713152,0.0036594844483959776,1.3128706292344035,0.9470359730626234,0.05296402693737656,0.024803205902463495,Ally Brooke,1.0
29,-1,15,0.15265139476239917,0.002800563822580898,2.5482167992735985,0.9409784199112862,0.05902158008871383,0.14634219618410504,Monica Aldama,1.0
29,0,15,0.08280380526043274,0.003109530840356256,2.6971858968179148,0.995988145168109,0.004011854831891037,0.010634686146857253,Kaitlyn Bristowe,1.0
29,0,14,0.09624104335747684,0.012166961663840126,2.6252795761957186,0.9947792898377283,0.005220710162271658,0.025846068849192636,Kaitlyn Bristowe,1.0
29,0,13,0.10205982628279413,0.0012325219003129911,2.5490852159394053,0.9938150273899241,0.0061849726100758895,0.027875535171232833,Skai Jackson,1.0
29,0,12,0.12088113261225654,0.004549448327010708,2.4599991888805937,0.989976500360876,0.010023499639123967,0.022748389362507192,Skai Jackson,1.0
29,0,11,0.13366187512945374,0.01786644209909645,2.374556503021058,0.9902669770268673,0.009733022973132721,0.0371312098870452,Kaitlyn Bristowe,1.0
29,0,10,0.1382529924623966,0.001155249667141145,2.2783364013036653,0.9894689270054945,0.010531072994505508,0.060352592950657966,Nelly,1.0
29,1,8,0.16813723648405168,0.00887695667616456,2.054678366162184,0.988091429828007,0.011908570171992983,0.054793087726339805,Nelly,1.0
29,1,7,0.21127327011238964,0.02899524796439021,1.9091106408939413,0.9810887937558489,0.018911206244151102,0.04767917498054184,Kaitlyn Bristowe,1.0
29,1,6,0.2509777745422402,0.021235491818048763,1.7384682295823795,0.9702575928516594,0.029742407148340644,0.06306222803346057,Kaitlyn Bristowe,1.0
29,2,4,0.34706486338826265,0.02364439634285803,1.3249384303021547,0.955741051440063,0.04425894855993695,0.010354027158076248,Nelly,1.0
30,-1,15,0.19393019004575404,0.02246719038937514,2.493847986894546,0.9209016826495752,0.07909831735042483,0.18124132532169207,Iman Shumpert,1.0
30,0,15,0.0928589749979835,0.014209038510624855,2.688088535914073,0.9926287684105662,0.007371231589433758,0.06602996027897522,Olivia Jade,1.0
30,0,14,0.0979113197554165,0.010109682758556657,2.6219611058367036,0.9935218444909466,0.006478155509053396,0.12458804043459411,Olivia Jade,1.0
30,0,13,0.11245958574982258,0.009079545378250148,2.5383979968267782,0.9896483879662109,0.010351612033789093,0.11502769269729964,Cody Rigsby,1.0
30,0,11,0.1490193942805109,0.013736941993016616,2.3538113747293097,0.9816155865649567,0.018384413435043268,0.12758601470870726,Cody Rigsby,1.0
30,0,10,0.18508588498255485,0.016439482863109478,2.22614833621524,0.9668039383163836,0.03319606168361644,0.03994793150474671,Iman Shumpert,1.0
30,0,9,0.24322862516406016,0.04603799150589141,2.059191738130848,0.9371785475962982,0.06282145240370185,0.03066066418908877,Iman Shumpert,1.0
30,1,8,0.2576769100717507,0.008415564658063868,1.9203816469998314,0.923508359580279,0.07649164041972101,0.023263395334450036,Iman Shumpert,1.0
30,1,6,0.33317353046240883,0.004667133378080668,1.566946371595746,0.8745294212235053,0.1254705787764947,0.022065084981858347,Iman Shumpert,1.0
30,1,4,0.41255010240508255,0.0024595608892422627,1.1604944773461972,0.8371198137231941,0.1628801862768059,0.030294926313398453,Cody Rigsby,1.0
31,-1,16,0.16155655783408454,0.06394377204698018,2.6619570251584603,0.9600980498139121,0.03990195018608789,0.11755518307257565,Wayne Brady,1.0
31,0,15,0.08488574720914266,0.0027174875419264527,2.693597364132153,0.9946630099530006,0.00533699004699939,0.05384929141283243,Charli D'Amelio,1.0
31,0,14,0.10582700885818047,0.023480166226307927,2.6216040266071388,0.9933865388931645,0.006613461106835472,0.07171011480924111,Vinny Guadagnino,1.0
31,0,13,0.12759110624862388,0.025198967794538507,2.532668023731739,0.9874144362203916,0.0125855637796084,0.09273358992832041,Vinny Guadagnino,1.0
31,0,12,0.16561906171976082,0.05264873233183938,2.431431132940912,0.9784798689111115,0.021520131088888506,0.11457269631826289,Vinny Guadagnino,1.0
31,0,10,0.21444474116524181,0.08879395836976542,2.2350861580474497,0.9706855850183467,0.029314414981653325,0.041724546947633494,Vinny Guadagnino,1.0
31,0,9,0.25914022865845937,0.13271264704311778,2.0982751638168864,0.9549661811814916,0.04503381881850843,0.08750424767439813,Vinny Guadagnino,1.0
31,1,8,0.2652896041465346,0.12965275850859087,1.9862228167134741,0.9551712692576793,0.044828730742320744,0.14527213715715964,Vinny Guadagnino,1.0
31,1,6,0.2300437063710734,0.022721477444993282,1.7593865642739637,0.9819323377327881,0.018067662267211904,0.05385570273938229,Shangela,1.0
31,1,4,0.37261070822372305,0.06301894936376884,1.315364592880067,0.9488349875545016,0.051165012445498426,0.04195893509451361,Shangela,1.0
32,-1,14,0.16800585845256388,0.03419978092030518,2.4914182587053637,0.9440561335090744,0.05594386649092564,0.17923255649855618,Ariana Madix,1.0
32,0,13,0.09926921260575611,0.00127258758953748,2.551278947643267,0.9946703003010559,0.005329699698944146,0.09237971289815239,Xochitl Gomez,1.0
32,0,12,0.10860351308947491,0.004476597523722453,2.4693743353821795,0.9937493368585311,0.006250663141468937,0.0873757914032057,Mauricio Umansky,1.0
32,0,11,0.12585220243692455,0.018757377709056347,2.3804283650676434,0.9927157336982682,0.007284266301731845,0.12603934651205093,Mauricio Umansky,1.0
32,0,10,0.14480853929005505,0.00656572819624332,2.2663035240840403,0.984243114827592,0.01575688517240803,0.10631676613921903,Barry Williams,1.0
32,0,9,0.16320293236627534,0.009628625653746947,2.1620326891694175,0.983983481465756,0.016016518534244018,0.15233447079911955,Barry Williams,1.0
32,0,8,0.18812748134424334,0.011657108284992779,2.020866913197879,0.9718315579890558,0.02816844201094415,0.06688643372534096,Alyson Hannigan,1.0
32,1,7,0.21534908113801798,0.008324237036527793,1.8682279674083706,0.9600792556199703,0.03992074438002968,0.11349150929173032,Alyson Hannigan,1.0
32,1,6,0.24925500582217355,0.005794135436008596,1.7353731562624446,0.9685301995418485,0.03146980045815151,0.08488760103752002,Alyson Hannigan,1.0
32,1,5,0.32398802720100456,0.07948877138480367,1.5456522036781255,0.960367710824268,0.03963228917573203,0.031616644429238915,Alyson Hannigan,1.0
32,2,5,0.3544301181198122,0.11365183956613792,1.5194319067344324,0.9440761243386248,0.055923875661375244,0.02014977423013563,Alyson Hannigan,1.0
33,-1,13,0.22539218410295395,0.09473800545950975,2.394340796541229,0.9334846279034708,0.06651537209652925,0.15546577180544582,Jenn Tran,1.0
33,0,13,0.10319543401884912,0.01349079785103531,2.5542811842335444,0.9958407860190462,0.004159213980953758,0.05379842819394804,Dwight Howard,1.0
33,0,11,0.11500109756244059,0.017060488175599603,2.3891851644281723,0.9963676026768118,0.003632397323188208,0.033383145841764786,Dwight Howard,1.0
33,0,9,0.1483155180108079,0.027254771428334115,2.1816972541590633,0.9929332106798202,0.007066789320179789,0.05799173389313589,Dwight Howard,1.0
33,0,8,0.20107412303966626,0.051106138771709164,2.04579336345775,0.9838186467146829,0.016181353285317113,0.08506301052636517,Dwight Howard,1.0
33,0,7,0.2462745745769939,0.06587846723699489,1.8889372251455105,0.9707217088427945,0.029278291157205483,0.15353623641573586,Dwight Howard,1.0
33,0,6,0.2377248982739851,0.012874211841613553,1.7448379235844798,0.9738125867621112,0.026187413237888757,0.06780319149497092,Ilona Maher,1.0
33,1,5,0.36734547975132414,0.16272571396212224,1.509607039235514,0.9379715909341275,0.06202840906587248,0.007696866898738289,Ilona Maher,1.0
33,1,5,0.39065292303760096,0.18306803573551747,1.4779827550861182,0.9183223184116681,0.08167768158833189,0.012058651953910506,Ilona Maher,1.0
34,-1,14,0.14785985703513246,0.02753452244006191,2.5434885746438254,0.9637867832960773,0.036213216703922746,0.11594089865228391,Baron Davis,1.0
34,0,14,0.0836129362127788,0.0035159276985802373,2.6358774340881497,0.9987950638694263,0.0012049361305737083,0.06282343953582839,Danielle Fishel,1.0
34,0,12,0.10822758900793165,0.0010063387992996914,2.467074153388684,0.9928236755288825,0.00717632447111749,0.059939806578288915,Danielle Fishel,1.0
34,0,11,0.13937003651197635,0.01594267255046046,2.360362979658462,0.9843478180362282,0.015652181963771827,0.06322528151907524,Andy Richter,1.0
34,0,10,0.16684965855296768,0.03780293860583253,2.2568215181220617,0.980125131960931,0.019874868039069016,0.031141749366598484,Andy Richter,1.0
34,0,10,0.17603782620014444,0.040206975589653304,2.250746756340007,0.9774868964401078,0.022513103559892222,0.06302667302611999,Andy Richter,1.0
34,0,9,0.20787300108183424,0.06375306930261751,2.1338147911292373,0.9711409626211917,0.02885903737880835,0.09766083827092335,Andy Richter,1.0
34,1,8,0.2482835383088386,0.11636652619041293,2.008224514782193,0.965751849489305,0.034248150510694964,0.1443423243890347,Andy Richter,1.0
34,1,7,0.257522090743202,0.08950442476177206,1.8766598237771377,0.9644123726309796,0.035587627369020436,0.17620187332916448,Andy Richter,1.0
34,1,6,0.24619043994492779,0.057466058465845654,1.7425077962313031,0.9725121179250857,0.02748788207491426,0.09853581034294404,Dylan Efron,1.0
34,2,5,0.281611902479785,0.05657970123824632,1.5691485043974744,0.9749667832941176,0.025033216705882433,0.03923353459141749,Dylan Efron,1.0
